case_id,center,checkpoint_path,checkpoint_sha256,direction,modality_group,origin,prediction_path,prediction_sha256,seed,shape,source_prefix,spacing,variant
Case1045,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case1045.nii.gz,c6781bfacbcf66e8d7dd1cf9d435b2e739a116d6e636c09338ed0cc7a6f8c0c2,20260723,"[9, 256, 256]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.4844000339508057, 1.4844000339508057, 12.5]",student_moddrop_control
Case1047,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case1047.nii.gz,ca1d5c5fadf3479b6cad763fa2df15b4b01f28915c2a377b015856db5bca86c0,20260723,"[24, 256, 256]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.4452999830245972, 1.4452999830245972, 5.0]",student_moddrop_control
Case1053,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case1053.nii.gz,da68dd701f7acedd1a01cf7a978cb69bc793c862e49a47d5f2d023ce68d54818,20260723,"[9, 256, 256]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.5625, 1.5625, 13.0]",student_moddrop_control
Case1062,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case1062.nii.gz,e09c8dba2455e4d8ba2f0c5e802350ac2f8b449de9d2eedae88d548012e81105,20260723,"[20, 256, 256]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.3280999660491943, 1.3280999660491943, 5.0]",student_moddrop_control
Case1070,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case1070.nii.gz,e6222724246812677421c445fdbb525923b80881ea0ec408187385caeed3d1ec,20260723,"[20, 256, 256]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.25, 1.25, 4.5]",student_moddrop_control
Case1073,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case1073.nii.gz,3383841da817ec6645ef761a613b0802c68a6f3f6506e65f40ce22eac31d228b,20260723,"[10, 256, 256]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.3672000169754028, 1.3672000169754028, 10.5]",student_moddrop_control
Case1080,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case1080.nii.gz,766ea81fc4611e587024e7648c25e4cdc3c48c3588efd68db4344e9c429003b4,20260723,"[9, 256, 256]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.4844000339508057, 1.4844000339508057, 11.0]",student_moddrop_control
Case2002,CenterB,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE+T2,"[0.0, 0.0, 10.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case2002.nii.gz,a512924f35b46d0afaf5501078c05bfbfa7733d256ec7257fade6433db113bcc,20260723,"[6, 251, 264]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.328125, 1.328125, 10.0]",student_moddrop_control
Case2007,CenterB,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE+T2,"[0.0, 0.0, 10.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case2007.nii.gz,3ca32ba24e2307f39cd05b14c460ac4e650cedacfbe8c768c7baf1506c89713b,20260723,"[6, 166, 160]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.7708333730697632, 1.7708333730697632, 10.0]",student_moddrop_control
Case2008,CenterB,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE+T2,"[0.0, 0.0, 10.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case2008.nii.gz,bc0ee3ce3df356c01779d5dccbc1c80e969cda009dbe7daa11a60840050b5bc0,20260723,"[5, 257, 225]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.328125, 1.328125, 10.0]",student_moddrop_control
Case2017,CenterB,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE+T2,"[0.0, 0.0, 10.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case2017.nii.gz,bb0dda886013fa755dd762f30a4013d078fbd28cb6590b8b19f5b5613af1017c,20260723,"[5, 257, 248]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.7708333730697632, 1.7708333730697632, 10.0]",student_moddrop_control
Case2020,CenterB,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE+T2,"[0.0, 0.0, 10.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case2020.nii.gz,f3078ade4e2029d94854528f6cc709dc447fdad8bd936dc49f090c5662920ff1,20260723,"[6, 160, 160]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.7708333730697632, 1.7708333730697632, 10.0]",student_moddrop_control
Case2031,CenterB,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE+T2,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case2031.nii.gz,423455e4f74a1240108b2939bd162dc3fa6a7066dc006d7cc097d1c0b36ac639,20260723,"[3, 255, 247]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.7708333730697632, 1.7708333730697632, 10.0]",student_moddrop_control
Case2033,CenterB,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE+T2,"[0.0, 0.0, 10.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case2033.nii.gz,40ed69eae9c10da1e725e9feabfa1459062e043fa1a5e48a3c4d4da782d1c2c1,20260723,"[7, 247, 225]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.328125, 1.328125, 10.0]",student_moddrop_control
Case3004,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[0.5896656031172621, 0.5631731723245503, -0.5789045695125195, 0.7486972656129314, -0.11234420285571717, 0.6533231810310259, -0.3028974759948901, 0.8186664510401144, 0.4878917098342887]",C0+LGE+T2,"[-132.58396911621094, -193.31329345703125, -153.46054077148438]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case3004.nii.gz,d8b925dcf6a939abeab03e211abf094c60c82f5f95255d0ce8c139d5f33b91ca,20260723,"[6, 478, 481]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[0.7290666699409485, 0.7290666699409485, 12.000001907348633]",student_moddrop_control
Case3011,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[0.7355171643616474, 0.4221775740602169, -0.5298873396525531, 0.6721438047584298, -0.3564917440312127, 0.6489501722461508, -0.08507177354600708, 0.8334744941497696, 0.5459698537626697]",C0+LGE+T2,"[-154.72134399414062, -100.63591003417969, -222.80125427246094]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case3011.nii.gz,101e2b024d7cbb08209e254f4578aed88167fcb51e51558eacf9098a7d59625d,20260723,"[2, 498, 489]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[0.7290666699409485, 0.7290666699409485, 23.000001907348633]",student_moddrop_control
Case3012,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[0.5310482986632602, 0.43084671628000437, -0.729629218976875, 0.7925761951480587, 0.0519739274746017, 0.6075538584369924, -0.29968429950780406, 0.9009271990197666, 0.31387818005321483]",C0+LGE+T2,"[-103.74781036376953, -210.4540252685547, -94.82025909423828]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case3012.nii.gz,6f491739bb1e9fe51062b125dc6e3a382235e89a962ae73c576b220f0644e8f4,20260723,"[5, 477, 477]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[0.7290666699409485, 0.7290666699409485, 13.999999046325684]",student_moddrop_control
Case3023,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[0.625392020830252, 0.1868996679171403, -0.7575970580026776, 0.773985172336436, -0.025206617607824403, 0.6327018368834146, -0.09915529882558569, 0.9820555689782711, 0.1604215799387365]",C0+LGE+T2,"[-59.7354736328125, -210.60658264160156, -130.4244842529297]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case3023.nii.gz,46951eb4a6ba2ddf833f00e0e2a12cd18a89929ac98166cf1762c9d412656405,20260723,"[3, 479, 481]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[0.7291666865348816, 0.7291666865348816, 23.0]",student_moddrop_control
Case3026,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[0.7252914558777445, 0.07255419755220803, -0.6846081107883737, 0.6806933950710812, -0.22435602535340227, 0.6973670442994252, 0.10299905794397776, 0.9718025840185746, 0.21211067905189807]",C0+LGE+T2,"[-39.60476303100586, -172.83050537109375, -220.1192626953125]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case3026.nii.gz,5ffad4a442764aa9d851ae7d67a5bff30d3bdd18ee0d36b938bb1082038fbad7,20260723,"[5, 471, 474]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[0.7290666699409485, 0.7290666699409485, 14.00000286102295]",student_moddrop_control
Case3034,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[0.5859175564718718, 0.32937966284568093, -0.7404118020185919, 0.7981866136020547, -0.0767277530634065, 0.5975039620813288, -0.13999552451601863, 0.9410748586661459, 0.3078625971577183]",C0+LGE+T2,"[-67.88310241699219, -162.7578125, -177.7248077392578]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case3034.nii.gz,3393ac35bad604af42cd166084b491286375706bb7ffa3fee956e7b971ccb7cf,20260723,"[4, 458, 462]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[0.7290666699409485, 0.7290666699409485, 23.000001907348633]",student_moddrop_control
Case3038,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[0.7777000590165278, 0.444800135033682, -0.44422458824105515, 0.5818294145845596, -0.24173466023005047, 0.7765557627345737, -0.23802762556030704, 0.8623903953068357, 0.4467948775062101]",C0+LGE+T2,"[-163.87860107421875, -154.21568298339844, -173.9169921875]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case3038.nii.gz,8cc1342302042773538adba8ff38d91b08d63f0e06846002604f6f9fccda8542,20260723,"[3, 508, 506]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[0.7421875, 0.7421875, 13.999996185302734]",student_moddrop_control
Case3040,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[0.6492576568531518, 0.21545779416436095, -0.7294123905734631, 0.7603728700155971, -0.16212529296593212, 0.628926455814769, -0.017250900318499022, 0.9629607096421632, 0.2690893488307912]",C0+LGE+T2,"[-72.97633361816406, -194.67489624023438, -191.24249267578125]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case3040.nii.gz,393551967cbfdcdd8ecc1555395ce99d1b9ed26e2a42045debed71122d612417,20260723,"[3, 495, 498]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[0.7290666699409485, 0.7290666699409485, 22.999998092651367]",student_moddrop_control
Case3044,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[0.7495367069867379, 0.16507350490229875, -0.6410502771205954, 0.6618336324199341, -0.20600387389202465, 0.7207902961779263, 0.013075468531279976, 0.9645274189574653, 0.2636586640703183]",C0+LGE+T2,"[-108.28376770019531, -172.17514038085938, -145.09034729003906]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case3044.nii.gz,1ae0cd550d33916782b24d976610afa49748a895702c5dc6237817102848212b,20260723,"[3, 499, 501]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[0.7290666699409485, 0.7290666699409485, 23.000001907348633]",student_moddrop_control
Case5005,CenterE,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE,"[0.0, 0.0, 40.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case5005.nii.gz,956ab64772ea56d6e5d8ef9cd1d0680cd3fd198f1412993d02d1b3cd543ce62f,20260723,"[6, 256, 256]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.3671875, 1.3671875, 10.0]",student_moddrop_control
Case6001,CenterF,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE,"[0.0, 0.0, 20.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case6001.nii.gz,59dac55f27ff4e557754ab75480cb85751e5d803b969d8cc9deea6fb3fafaaf1,20260723,"[8, 288, 288]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.25, 1.25, 10.0]",student_moddrop_control
Case6010,CenterF,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE,"[0.0, 0.0, 20.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case6010.nii.gz,3ea48e7f4c26241461f474a097e1d5fc4a9531e4d31ae426b264a04de173c08d,20260723,"[7, 288, 288]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.25, 1.25, 10.0]",student_moddrop_control
Case7005,CenterG,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_moddrop_control/checkpoint_epoch25.pt,d8d22dc3e2c275c2e40625ac80c825d52e870d29ab5b02332d286c97f73c67f2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE,"[0.0, 0.0, 24.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/student_moddrop_control_seed20260723/Case7005.nii.gz,498878e6b918a335509fdb83b5e0bf5f85a7520e7c00ba135409b2141037ae23,20260723,"[6, 256, 200]",phase1_student_moddrop_control_seed20260723_d8d22dc3,"[1.40625, 1.40625, 8.0]",student_moddrop_control
