anchor_delta_rate,case_id,center,checkpoint,class_name,component_count_delta,correction_gate_open_rate,decode_mode,dice_delta,fallback_weight_mean,final_delta_rate,final_logit_delta_abs_mean,hd95_delta,modality_group,no_t2_edema_voxels,proposal_precision_proxy,proposal_recall_proxy,proposal_weight_mean,refiner_delta_magnitude,refiner_weight_mean,remote_fp_delta,roi_delta_abs_mean,source_prediction_path,srr_weight_mean,t2_present,variant
0.00030226934523809525,Case1023,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_scar,-2.0,1.0,argmax,0.005292792792792711,0.04982108250260353,0.0010208856491815475,0.46769601106643677,0.0,LGE-only,0,0.028005038616670697,0.9247899159663866,0.010378971695899963,6.064090728759766,0.006576927844434977,0.0,6.064090728759766,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/predictions/fold_0/checkpoint_best/argmax/Case1023.nii.gz,0.2091193050146103,False,m8_full_srr_context_arbitration_longrun
0.0,Case1023,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_edema,0.0,1.0,argmax,0.0,0.04982108250260353,0.0010208856491815475,10.789769172668457,0.0,LGE-only,0,,,0.010378971695899963,0.0,0.006576927844434977,0.0,0.0,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/predictions/fold_0/checkpoint_best/argmax/Case1023.nii.gz,0.2091193050146103,False,m8_full_srr_context_arbitration_longrun
0.0008135343852796053,Case1029,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_scar,-1.0,1.0,argmax,-0.008871027153759592,0.05047379806637764,0.001690513209292763,0.464447021484375,0.4194990981298261,LGE-only,0,0.007286181510525186,0.9863247863247864,0.01030773762613535,5.297479629516602,0.006522819399833679,-1.0,5.297479629516602,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/predictions/fold_0/checkpoint_best/argmax/Case1029.nii.gz,0.21204730868339539,False,m8_full_srr_context_arbitration_longrun
0.0,Case1029,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_edema,0.0,1.0,argmax,0.0,0.05047379806637764,0.001690513209292763,10.789766311645508,0.0,LGE-only,0,,,0.01030773762613535,0.0,0.006522819399833679,0.0,0.0,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/predictions/fold_0/checkpoint_best/argmax/Case1029.nii.gz,0.21204730868339539,False,m8_full_srr_context_arbitration_longrun
0.000527191162109375,Case1033,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_scar,7.0,1.0,argmax,5.25824879881176e-05,0.048351626843214035,0.00093231201171875,0.394583523273468,-0.8981746983519221,LGE-only,0,0.22946905435124096,0.894878706199461,0.010400365106761456,2.29880428314209,0.00658373674377799,0.0,2.29880428314209,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/predictions/fold_0/checkpoint_best/argmax/Case1033.nii.gz,0.20256944000720978,False,m8_full_srr_context_arbitration_longrun
0.0,Case1033,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_edema,0.0,1.0,argmax,0.0,0.048351626843214035,0.00093231201171875,10.789767265319824,0.0,LGE-only,0,,,0.010400365106761456,0.0,0.00658373674377799,0.0,0.0,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/predictions/fold_0/checkpoint_best/argmax/Case1033.nii.gz,0.20256944000720978,False,m8_full_srr_context_arbitration_longrun
0.0005976359049479166,Case1040,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_scar,-1.0,1.0,argmax,0.01233747937044638,0.04931093379855156,0.001293182373046875,0.4433748424053192,0.10925292266509778,LGE-only,0,0.07124558303886926,0.7453789279112755,0.010418238118290901,1.7324153184890747,0.006596356630325317,0.0,1.7324153184890747,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/predictions/fold_0/checkpoint_best/argmax/Case1040.nii.gz,0.20678973197937012,False,m8_full_srr_context_arbitration_longrun
0.0,Case1040,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_edema,0.0,1.0,argmax,0.0,0.04931093379855156,0.001293182373046875,10.789749145507812,0.0,LGE-only,0,,,0.010418238118290901,0.0,0.006596356630325317,0.0,0.0,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/predictions/fold_0/checkpoint_best/argmax/Case1040.nii.gz,0.20678973197937012,False,m8_full_srr_context_arbitration_longrun
0.00018528529575892856,Case1042,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_scar,-1.0,1.0,argmax,0.014066744106832507,0.04887498542666435,0.0005776541573660714,0.4418782591819763,-0.3227521428450615,LGE-only,0,0.08738350536125865,0.9624724061810155,0.010476391762495041,0.6229715943336487,0.006641202140599489,0.0,0.6229715943336487,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/predictions/fold_0/checkpoint_best/argmax/Case1042.nii.gz,0.20480412244796753,False,m8_full_srr_context_arbitration_longrun
0.0,Case1042,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_edema,0.0,1.0,argmax,0.0,0.04887498542666435,0.0005776541573660714,10.78975772857666,0.0,LGE-only,0,,,0.010476391762495041,0.0,0.006641202140599489,0.0,0.0,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/predictions/fold_0/checkpoint_best/argmax/Case1042.nii.gz,0.20480412244796753,False,m8_full_srr_context_arbitration_longrun
0.00018819173177083334,Case1045,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_scar,-3.0,1.0,argmax,0.01431644048466478,0.04751349240541458,0.0009562174479166666,0.42040127515792847,-0.0440778501137018,LGE-only,0,0.07664516129032257,0.19959677419354838,0.01038755290210247,0.6250365376472473,0.006594111677259207,-1.0,0.6250365376472473,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/predictions/fold_0/checkpoint_best/argmax/Case1045.nii.gz,0.19890983402729034,False,m8_full_srr_context_arbitration_longrun
0.0,Case1045,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_edema,0.0,1.0,argmax,0.0,0.04751349240541458,0.0009562174479166666,10.789752960205078,0.0,LGE-only,0,,,0.01038755290210247,0.0,0.006594111677259207,0.0,0.0,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/predictions/fold_0/checkpoint_best/argmax/Case1045.nii.gz,0.19890983402729034,False,m8_full_srr_context_arbitration_longrun
0.0004405975341796875,Case1047,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_scar,-5.0,1.0,argmax,0.030467881219107817,0.04906805604696274,0.0010172526041666667,0.3995407819747925,-0.3795535088435491,LGE-only,0,0.095865285517145,0.8186157517899761,0.010377725586295128,3.5263631343841553,0.006575936451554298,0.0,3.5263631343841553,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/predictions/fold_0/checkpoint_best/argmax/Case1047.nii.gz,0.2057654708623886,False,m8_full_srr_context_arbitration_longrun
0.0,Case1047,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_edema,0.0,1.0,argmax,0.0,0.04906805604696274,0.0010172526041666667,10.789772033691406,0.0,LGE-only,0,,,0.010377725586295128,0.0,0.006575936451554298,0.0,0.0,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_full_srr_context_arbitration_longrun/predictions/fold_0/checkpoint_best/argmax/Case1047.nii.gz,0.2057654708623886,False,m8_full_srr_context_arbitration_longrun
0.0004001193576388889,Case1002,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_scar,-1.0,1.0,argmax,0.026302262801792597,0.08296313881874084,0.0009087456597222222,1.1492563486099243,0.0,LGE-only,0,0.18576779026217227,0.8419010669253152,0.024967707693576813,1.6679829359054565,0.011487176641821861,0.0,1.6679829359054565,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/predictions/fold_0/checkpoint_best/argmax/Case1002.nii.gz,0.3476056158542633,False,m8_scar_precision_edema_safe_longrun
0.0,Case1002,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_edema,0.0,1.0,argmax,0.0,0.08296313881874084,0.0009087456597222222,10.789752960205078,0.0,LGE-only,0,,,0.024967707693576813,0.0,0.011487176641821861,0.0,0.0,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/predictions/fold_0/checkpoint_best/argmax/Case1002.nii.gz,0.3476056158542633,False,m8_scar_precision_edema_safe_longrun
0.0003636678059895833,Case1007,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_scar,-1.0,1.0,argmax,-0.021339318000760388,0.0832311362028122,0.0011138916015625,1.1717103719711304,1.2799863546395986,LGE-only,0,0.06201249060613128,0.9537664408130729,0.024755967780947685,1.0487747192382812,0.011388215236365795,0.0,1.0487747192382812,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/predictions/fold_0/checkpoint_best/argmax/Case1007.nii.gz,0.3488757610321045,False,m8_scar_precision_edema_safe_longrun
0.0,Case1007,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_edema,0.0,1.0,argmax,0.0,0.0832311362028122,0.0011138916015625,10.789772033691406,0.0,LGE-only,0,,,0.024755967780947685,0.0,0.011388215236365795,0.0,0.0,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/predictions/fold_0/checkpoint_best/argmax/Case1007.nii.gz,0.3488757610321045,False,m8_scar_precision_edema_safe_longrun
0.00049591064453125,Case1009,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_scar,2.0,1.0,argmax,0.004309503829080796,0.08335377275943756,0.0010423660278320312,1.174559473991394,-0.5984204231228141,LGE-only,0,0.15243550464011368,0.8393643031784841,0.024667959660291672,1.4332778453826904,0.011341791599988937,0.0,1.4332778453826904,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/predictions/fold_0/checkpoint_best/argmax/Case1009.nii.gz,0.3495165705680847,False,m8_scar_precision_edema_safe_longrun
0.0,Case1009,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_edema,0.0,1.0,argmax,0.0,0.08335377275943756,0.0010423660278320312,10.78976058959961,0.0,LGE-only,0,,,0.024667959660291672,0.0,0.011341791599988937,0.0,0.0,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/predictions/fold_0/checkpoint_best/argmax/Case1009.nii.gz,0.3495165705680847,False,m8_scar_precision_edema_safe_longrun
0.000469207763671875,Case1010,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_scar,-2.0,1.0,argmax,0.013265074170155988,0.08279111981391907,0.001026153564453125,1.1417633295059204,-0.10325413719827736,LGE-only,0,0.1420523138832998,0.7017892644135189,0.02506309747695923,1.100423812866211,0.01153214555233717,0.0,1.100423812866211,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/predictions/fold_0/checkpoint_best/argmax/Case1010.nii.gz,0.34675663709640503,False,m8_scar_precision_edema_safe_longrun
0.0,Case1010,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_edema,0.0,1.0,argmax,0.0,0.08279111981391907,0.001026153564453125,10.789749145507812,0.0,LGE-only,0,,,0.02506309747695923,0.0,0.01153214555233717,0.0,0.0,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/predictions/fold_0/checkpoint_best/argmax/Case1010.nii.gz,0.34675663709640503,False,m8_scar_precision_edema_safe_longrun
0.000301361083984375,Case1021,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_scar,1.0,1.0,argmax,0.012772510954798255,0.08296076953411102,0.00086212158203125,1.1473134756088257,1.0279224703847483,LGE-only,0,0.0900713822193381,0.7859569648924122,0.024920223280787468,2.0170176029205322,0.011465763673186302,0.0,2.0170176029205322,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/predictions/fold_0/checkpoint_best/argmax/Case1021.nii.gz,0.3476153314113617,False,m8_scar_precision_edema_safe_longrun
0.0,Case1021,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_edema,0.0,1.0,argmax,0.0,0.08296076953411102,0.00086212158203125,10.789749145507812,0.0,LGE-only,0,,,0.024920223280787468,0.0,0.011465763673186302,0.0,0.0,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/predictions/fold_0/checkpoint_best/argmax/Case1021.nii.gz,0.3476153314113617,False,m8_scar_precision_edema_safe_longrun
0.0003669375465029762,Case1023,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_scar,-4.0,1.0,argmax,0.008616819052750357,0.08381649851799011,0.0012824648902529762,1.171419620513916,0.0,LGE-only,0,0.035167075462682766,0.9277310924369748,0.024654576554894447,2.004970073699951,0.011336341500282288,0.0,2.004970073699951,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/predictions/fold_0/checkpoint_best/argmax/Case1023.nii.gz,0.3515566885471344,False,m8_scar_precision_edema_safe_longrun
0.0,Case1023,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_edema,0.0,1.0,argmax,0.0,0.08381649851799011,0.0012824648902529762,10.789769172668457,0.0,LGE-only,0,,,0.024654576554894447,0.0,0.011336341500282288,0.0,0.0,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/predictions/fold_0/checkpoint_best/argmax/Case1023.nii.gz,0.3515566885471344,False,m8_scar_precision_edema_safe_longrun
0.0008922376130756579,Case1029,CenterA,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/checkpoints/fold_0/propref_config/checkpoint_best.pt,myops_scar,-6.0,1.0,argmax,-0.005366311948026392,0.08428458124399185,0.001926622892680921,1.1613198518753052,0.7024315361680493,LGE-only,0,0.009347308396377716,0.9863247863247864,0.02433309704065323,2.3839943408966064,0.011177674867212772,-2.0,2.3839943408966064,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_scar_precision_edema_safe_longrun/predictions/fold_0/checkpoint_best/argmax/Case1029.nii.gz,0.3538420796394348,False,m8_scar_precision_edema_safe_longrun
