candidate_id,variant,metric_name,group,dice_mean,hd95_mean,component_count_mean,remote_fp_mean,class_id,n,hd_mean,empty_prediction_rate,runtime_root,source_path
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_edema,complete_modality,0.32527884770992604,61.98245688275561,19.3125,9.125,4,16,96.49006333299889,0.0625,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_edema,CenterB,0.4107680310561422,80.17580531019243,21.714285714285715,12.285714285714286,4,7,119.20707581698149,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_edema,CenterC,0.258787260662869,46.06327700874839,17.444444444444443,6.666666666666667,4,9,76.6126774095141,0.1111111111111111,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_edema,C0+LGE,1.0,0.0,0.0,0.0,4,4,0.0,1.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_edema,LGE-only,1.0,0.0,0.0,0.0,4,24,0.0,1.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_edema,no_T2_empty_GT,1.0,0.0,0.0,0.0,4,28,0.0,1.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_scar,all_cases,0.5099495614629432,22.083151599910593,6.704545454545454,1.0681818181818181,5,44,41.70556599979936,0.022727272727272728,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_scar,gt_positive_only,0.5218088535899884,22.083151599910593,6.767441860465116,1.0,5,43,41.70556599979936,0.023255813953488372,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_scar,t2_present,0.6406513978060056,10.940960180439529,2.375,0.3125,5,16,25.7267469658292,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_scar,complete_modality,0.6406513978060056,10.940960180439529,2.375,0.3125,5,16,25.7267469658292,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_scar,CenterB,0.6112517249662909,12.660753112101071,2.142857142857143,0.0,5,7,21.493727678293258,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_scar,CenterC,0.6635178100146726,9.603343455813885,2.5555555555555554,0.5555555555555556,5,9,29.01909530057938,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_scar,C0+LGE,0.3881202928680513,11.622936620578592,6.25,1.0,5,4,22.699975927647774,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_scar,LGE-only,0.4431198820000503,31.198617149890293,9.666666666666666,1.5833333333333333,5,24,55.300256206754895,0.041666666666666664,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_best__pathology_aware,myops_scar,no_T2_empty_GT,0.0,,4.0,4.0,5,1,,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_best.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_edema,all_cases,0.6959361962376887,13.267877060564107,6.454545454545454,0.9545454545454546,4,44,22.025977813073276,0.6590909090909091,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_edema,gt_positive_only,0.1638245396536437,38.03458090695044,17.75,2.625,4,16,63.14113639747672,0.0625,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_edema,t2_present,0.1638245396536437,38.03458090695044,17.75,2.625,4,16,63.14113639747672,0.0625,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_edema,complete_modality,0.1638245396536437,38.03458090695044,17.75,2.625,4,16,63.14113639747672,0.0625,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_edema,CenterB,0.24230045372533374,32.254203578226694,18.571428571428573,3.5714285714285716,4,7,76.58668194793472,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_edema,CenterC,0.10278771759788481,43.09241106958372,17.11111111111111,1.8888888888888888,4,9,51.37628404082597,0.1111111111111111,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_edema,C0+LGE,1.0,0.0,0.0,0.0,4,4,0.0,1.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_edema,LGE-only,1.0,0.0,0.0,0.0,4,24,0.0,1.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_edema,no_T2_empty_GT,1.0,0.0,0.0,0.0,4,28,0.0,1.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_scar,all_cases,0.47738698277705216,18.515478947000457,3.3636363636363638,0.11363636363636363,5,44,29.74768854657579,0.045454545454545456,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_scar,gt_positive_only,0.4884890056323325,18.515478947000457,3.4186046511627906,0.09302325581395349,5,43,29.74768854657579,0.046511627906976744,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_scar,t2_present,0.5008299972978244,19.885070671566286,1.75,0.0625,5,16,32.12458188399715,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_scar,complete_modality,0.5008299972978244,19.885070671566286,1.75,0.0625,5,16,32.12458188399715,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_scar,CenterB,0.5741687291958993,13.333740004071299,1.7142857142857142,0.14285714285714285,5,7,31.31893760010406,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_scar,CenterC,0.44378876137709944,24.98055007961794,1.7777777777777777,0.0,5,9,32.75119410480289,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_scar,C0+LGE,0.37289980121516897,14.272995600275417,6.0,0.25,5,4,24.407151740253617,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_scar,LGE-only,0.47917283669018457,18.097932694596903,4.0,0.125,5,24,28.747293865676916,0.08333333333333333,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__argmax,myops_scar,no_T2_empty_GT,0.0,,1.0,1.0,5,1,,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__pathology_aware,myops_edema,all_cases,0.7241495842942638,13.111732545220885,5.681818181818182,1.2727272727272727,4,44,26.99616609225318,0.6363636363636364,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__pathology_aware,myops_edema,gt_positive_only,0.2414113568092254,36.05726449935744,15.625,3.5,4,16,74.23945675369625,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__pathology_aware,myops_edema,t2_present,0.2414113568092254,36.05726449935744,15.625,3.5,4,16,74.23945675369625,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory__checkpoint_final__pathology_aware,myops_edema,complete_modality,0.2414113568092254,36.05726449935744,15.625,3.5,4,16,74.23945675369625,0.0,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/subgroup_metrics_checkpoint_final.csv
